date,title,description,sentiment,confidence
2025-07-11,China Market Update: Is A Trump-Xi Summit Coming? Week In Review,"Asian equities were largely higher despite President Trump's rising tariff rhetoric, except for India, which underperformed today and this week. The resilience is a great sign, in my opinion. Hong Kong and Mainland China ended a good week on a positive note d…",positive,0.940763533115387
2025-07-11,Новый неудержимый экспорт Китая,Project Syndicate - The World’s Opinion Page,neutral,0.9410306811332703
2025-07-11,China’s Unbeatable New Export,"China is not merely moving more goods; it is exporting a new, ruthlessly efficient production model powered by automation, AI, and state-guided industrial optimization. The question now is whether firms in the United States, Europe, and elsewhere will be able…",neutral,0.8627620935440063
2025-07-11,Alibaba Risks Deepening $100 Billion Rout as Turf War Heats Up,"(Bloomberg) -- A protracted battle in China’s food-delivery market has chopped $100 billion in market value from Alibaba Group Holding Ltd., with no end in...",negative,0.9464017748832703
2025-07-11,Shanghai officials warm to stablecoins despite China crypto ban: Report,Local authorities and state-owned publications in mainland China are increasingly calling on the government not to dismiss the increasing global adoption of stablecoins.,positive,0.6357789039611816
2025-07-11,China's 'instant commerce' price war sees $0.30 drinks and billions in subsidies doled out,China's 'instant commerce' sector is experiencing a cut-throat price war with companies launching massive subsidy programs and other promotions.,negative,0.8981070518493652
2025-07-11,Alibaba risks deepening $100 billion rout as turf war heats up,Alibaba’s food-delivery strategy has distracted investors away from the DeepSeek-led AI boom that drove shares up more than 80% in just two months.,negative,0.9398349523544312
2025-07-11,"In major shift, Shanghai regulator mulls policy responses to stablecoins and cryptocurrencies",HONG KONG (Reuters) -A Shanghai regulator said it held a meeting this week for local government officials to consider strategic responses to stablecoins and ...,neutral,0.7691255807876587
2025-07-11,Alibaba Risks Deepening $100 Billion Rout as Turf War Heats Up,"A protracted battle in China’s food-delivery market has chopped $100 billion in market value from Alibaba Group Holding Ltd., with no end in sight for damage to profits and investor confidence.",negative,0.9477960467338562
2025-07-10,Alibaba-backed firm eyes partnership with Circle’s USDC,"Ant teams up with Circle to bring USDC to its blockchain, boosting cross-border and treasury operations.",positive,0.9376999139785767
2025-07-10,China Market Update: Real Estate Roars On Policy Support,Asian equities were largely higher despite a new round of Trump tariff love letters as South Korea outperformed.,positive,0.9266024827957153
2025-07-10,Jack Ma-backed Ant Group eyes USDC stablecoin for own blockchain: Report,Circle and Ant Group are reportedly planning to integrate USDC into Ant’s blockchain platform after the stablecoin becomes fully compliant with US regulations.,neutral,0.5836177468299866
2025-07-10,Falls on Heating Competition in China,In This Article: Alibaba Group Holding Limited (NYSE:BABA) is one of the 10 Stocks That Investors Are Dumping. Alibaba Group declined by 3.85 percent on Wednesday to end at $103.83 per share as investor sentiment was dampened by the cut-throat competition bet…,negative,0.9754390716552734
2025-07-10,"JD.com price target lowered by $11 at Morgan Stanley, here's why","See the rest of the story here. thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",neutral,0.9213758111000061
2025-07-09,Dairy Products Market Size is Expected to Reach USD 722.07 Bn by 2034 Rising Demand for Functional and Convenient Food,"The global dairy products market size is predicted to increase from USD 545.25 billion in 2025 and is estimated to hit around USD 722.07 billion by 2034, growing at a CAGR of 3.17% from 2025 to 2034. A study published by Statifacts a sister firm of Precedence…",positive,0.9284626245498657
2025-07-09,China Market Update: Instant Commerce Race Getting Government’s Attention,"Asian equities delivered a mixed performance overnight, as the Philippines and Vietnam outperformed while Hong Kong underperformed. This occurred despite former President Donald Trump’s threats of new tariffs on copper and pharmaceuticals, as well as a strong…",negative,0.7679662704467773
2025-07-09,China Market Update: Could The Days Of China Exporting Deflation Be Numbered?,Asian equities posted strong gains overnight after President Trump’s trade negotiation deadline was extended to August 1st.,positive,0.9441841840744019
2025-07-09,"JD.com, Inc. (NASDAQ:JD) Shares Bought by Principal Financial Group Inc.","Principal Financial Group Inc. raised its position in JD.com, Inc. (NASDAQ:JD – Free Report) by 1,724.9% during the 1st quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The fund owned 694,199 shares of t…",positive,0.8764461278915405
2025-07-09,Head-To-Head Review: Viomi Technology (VIOT) and Its Rivals,"Valuation & Earnings This table compares Viomi Technology and its rivals top-line revenue, earnings per share (EPS) and valuation. Gross Revenue Net Income Price/Earnings Ratio Viomi Technology $290.30 million $8.69 million 45.50 Viomi Technology Competitors …",neutral,0.9303892254829407
2025-07-09,Critical Analysis: Viomi Technology (VIOT) versus The Competition,"Earnings & Valuation This table compares Viomi Technology and its competitors top-line revenue, earnings per share and valuation. Gross Revenue Net Income Price/Earnings Ratio Viomi Technology $290.30 million $8.69 million 45.50 Viomi Technology Competitors $…",neutral,0.9161048531532288
2025-07-09,"Chinese power bank maker suspends production after recall, aviation ban",The future of Romoss was thrown into uncertainty after its products were found to have serious defects that could lead to fires. Read full story,negative,0.9218292236328125
2025-07-09,Taobao Instant Commerce and Ele.me orders top 80 million a day; tea stocks rally while platform shares slip,"Taobao Instant Commerce and Ele.me announced that their combined daily orders have surpassed 80 million, including over 13 million non-restaurant orders, with daily active users exceeding 200 million. The surge sparked a rally in Hong Kong-listed tea beverage…",positive,0.7887458801269531
2025-07-09,China's factory-gate deflation worst in 2 years as trade war bites,BEIJING (Reuters) -China's producer deflation deepened to its worst level in almost two years in June as the economy grappled with uncertainty over a global ...,negative,0.972187340259552
2025-07-08,Hong Kong to launch stablecoin licensing in August 2025 – Details,"With the U.S. racing ahead, can Hong Kong’s cautious stablecoin rollout really compete on a global stage?",neutral,0.7749056220054626
2025-07-08,Analyzing Viomi Technology (VIOT) and The Competition,"Profitability This table compares Viomi Technology and its rivals’ net margins, return on equity and return on assets. Net Margins Return on Equity Return on Assets Viomi Technology N/A N/A N/A Viomi Technology Competitors -16.13% -15.99% 0.94% Institutional …",neutral,0.920158326625824
2025-07-08,Shenzhen Warns of Stablecoin Scams as Neighboring Hong Kong Pushes Ahead,Mainland officials have urged public caution amid a rise in crypto fraud as Hong Kong prepares to roll out rules for stablecoin issuers.,negative,0.924777626991272
